view_type,observer_id,cap_index,support_patch_count,support_entropy_capacity,relative_time_count,dominant_record_signature,modular_depth_mean,repair_load_mean,mismatch_density_mean,visible_signature_entropy,visible_readout_hash
patch_observer,6452,,96,39.14333030064259,4,-8932113059461127168,0.49026819494646284,0.0,0.0,4.564348191467836,d33688a1ef05eab4
patch_observer,6474,,96,39.14333030064259,4,-9153538180050917376,0.4745590526133368,0.0,0.0,4.564348191467836,855c9a3a733616a3
patch_observer,6476,,96,39.14333030064259,4,-9082869849115877376,0.5095338722545132,0.0,0.0,4.564348191467836,4c97febd8ba09ff8
patch_observer,6505,,96,39.14333030064259,4,-8530667913026914304,0.4722145647840505,0.0,0.0,4.564348191467836,15b4ca2f541742eb
patch_observer,6581,,96,39.14333030064259,4,-8755754250535992320,0.46427963609485623,0.0,0.0,4.564348191467836,2ff9103ad49ef3fd
patch_observer,6675,,96,39.14333030064259,4,-9137787232226727936,0.48666584254206,0.0,0.0,4.564348191467836,e8aca236ac8a11a8
patch_observer,6806,,96,39.14333030064259,4,-9219582260470064128,0.48246770820450036,0.0,0.0,4.564348191467836,4fee9f8d61b4b610
patch_observer,6818,,96,39.14333030064259,4,-9221094665200575488,0.4377700730878905,0.0,0.0,4.564348191467836,4e17d404e98ebff2
patch_observer,6840,,96,39.14333030064259,4,-8915459239247780864,0.4899093312705398,0.0,0.0,4.564348191467836,0ce5786e8f207957
patch_observer,6881,,96,39.14333030064259,4,-9010422933310551040,0.47692743014690825,0.0,0.0,4.564348191467836,3c42d2074bfebbaf
patch_observer,6972,,96,39.14333030064259,4,-9110942288425121792,0.4464893317273984,0.0,0.0,4.564348191467836,fb8339b73d4da653
patch_observer,7003,,96,39.14333030064259,4,-9199542199254039552,0.44301126793763174,0.0,0.0,4.564348191467836,e3cd2746d1d48174
patch_observer,7081,,96,39.14333030064259,4,-8071578133382957056,0.4467535423395455,0.0,0.0,4.564348191467836,c3fc2859cc318436
patch_observer,7148,,96,39.14333030064259,4,-9101812258676210688,0.47727174337043377,0.0,0.0,4.564348191467836,f75cf7e30187835d
patch_observer,7216,,96,39.14333030064259,4,-8757584030133240832,0.4857356413186093,0.0,0.0,4.564348191467836,c23726b561379b48
patch_observer,7233,,96,39.14333030064259,4,-8847623891616927744,0.4709430665268097,0.0,0.0,4.564348191467836,bf28a4e5fc8463cf
patch_observer,7257,,96,39.14333030064259,4,-9199542199254039552,0.47337609754686905,0.0,0.0,4.564348191467836,99130292525254de
patch_observer,7304,,96,39.14333030064259,4,-9168102564005986304,0.479152556900945,0.0,0.0,4.564348191467836,3364f977d9cb868b
patch_observer,7326,,96,39.14333030064259,4,-9101812258676210688,0.4626320059381154,0.0,0.0,4.564348191467836,bfbed2ac56d3c974
patch_observer,7480,,96,39.14333030064259,4,-9033951037117286400,0.4627328969337515,0.0,0.0,4.564348191467836,815bd75af16af71a
patch_observer,7612,,96,39.14333030064259,4,-8939733525547667456,0.47551392618037436,0.0,0.0,4.564348191467836,b875d62e70c10267
patch_observer,7655,,96,39.14333030064259,4,-9071607831271007232,0.4412839158437816,0.0,0.0,4.564348191467836,a7f5e4062dc07a2a
patch_observer,7813,,96,39.14333030064259,4,-9101812258676210688,0.4713011621145337,0.0,0.0,4.564348191467836,0b665d7c057694b4
patch_observer,7874,,96,39.14333030064259,4,-9127571647705413632,0.440734727672882,0.0,0.0,4.564348191467836,7f13907c54d925d3
patch_observer,7964,,96,39.14333030064259,4,-9183961136693910528,0.4475611999516273,0.0,0.0,4.564348191467836,380e7e8c0010f64c
patch_observer,8061,,96,39.14333030064259,4,-9141479881871787008,0.47387824826762687,0.0,0.0,4.564348191467836,b1e1713278dcaa8b
patch_observer,8075,,96,39.14333030064259,4,-9160806440627724288,0.4023458305414158,0.0,0.0,4.564348191467836,1f082a2834e3f9d0
patch_observer,8277,,96,39.14333030064259,4,-9150918590440858624,0.43341211710719457,0.0,0.0,4.564348191467836,c2091a05e8c9b88a
patch_observer,8286,,96,39.14333030064259,4,-9183961136693910528,0.44558804891938775,0.0,0.0,4.564348191467836,97f4461c26f9d0fc
patch_observer,8337,,96,39.14333030064259,4,-9113406866950319104,0.4697240898403647,0.0,0.0,4.564348191467836,db7936f52d6b71b6
patch_observer,8570,,96,39.14333030064259,4,-9155479756877292544,0.46022995304004244,0.0,0.0,4.564348191467836,23f4157d0635fa53
patch_observer,8629,,96,39.14333030064259,4,-8820367155103037440,0.485567645556493,0.0,0.0,4.564348191467836,965526f1084544da
patch_observer,8785,,96,39.14333030064259,4,-8777314460160060416,0.5541809404225445,0.0,0.0,4.564348191467836,5fab8ac07cc821b5
patch_observer,8807,,96,39.14333030064259,4,-9071607831271007232,0.44514575966623104,0.0,0.0,4.564348191467836,0c4fa3d42cac4e64
patch_observer,8852,,96,39.14333030064259,4,-9018500648207297536,0.5160974347703553,0.0,0.0,4.564348191467836,67272379cf0ba0b5
patch_observer,8888,,96,39.14333030064259,4,-9199542199254039552,0.4562287870479834,0.0,0.0,4.564348191467836,ce038e13304ccaa8
patch_observer,8989,,96,39.14333030064259,4,-9060692576005055488,0.48605212391931363,0.0,0.0,4.564348191467836,56b81f01843f49be
cap_observer,,0,,,4,,,0.0,0.0,,
cap_observer,,1,,,4,,,0.0,0.0,,
cap_observer,,2,,,4,,,0.0,0.0,,
cap_observer,,3,,,4,,,0.0,0.0,,
