view_type,observer_id,cap_index,support_patch_count,support_entropy_capacity,relative_time_count,dominant_record_signature,modular_depth_mean,repair_load_mean,mismatch_density_mean,visible_signature_entropy,visible_readout_hash
patch_observer,445,,160,65.2388838344043,32,-9156350618487536640,0.4753531253752453,0.0,0.0,5.075173815233827,82d1526a8b6c58e0
patch_observer,448,,160,65.2388838344043,32,-9084542764714998784,0.4663389019417877,0.0,0.0,5.075173815233827,890af58f0cb93667
patch_observer,457,,160,65.2388838344043,32,-8957242906695930880,0.4980867966145613,0.0,0.0,5.075173815233827,2db4faba7929e56d
patch_observer,480,,160,65.2388838344043,32,-9092817898598910976,0.5085030708425943,0.0,0.0,5.075173815233827,f80aa473a73ad971
patch_observer,483,,160,65.2388838344043,32,-9039486013172540416,0.4883346896821584,0.0,0.0,5.075173815233827,5d62d3010f533ec8
patch_observer,509,,160,65.2388838344043,32,-9092817898598910976,0.49112947074967694,0.0,0.0,5.075173815233827,8c43b619f4fd75a7
patch_observer,516,,160,65.2388838344043,32,-9084542764714998784,0.4576333590717051,0.0,0.0,5.075173815233827,2950866e674477f8
patch_observer,532,,160,65.2388838344043,32,-9075193880977600512,0.4893462545535285,0.0,0.0,5.075173815233827,93cc3d978de01db4
patch_observer,542,,160,65.2388838344043,32,-9156350618487536640,0.47039464167471456,0.0,0.0,5.075173815233827,aed42886414d1fd4
patch_observer,573,,160,65.2388838344043,32,-8881003178070801408,0.4549644441912696,0.0,0.0,5.075173815233827,c28365aa4556c444
patch_observer,588,,160,65.2388838344043,32,-8957242906695930880,0.47548981513555505,0.0,0.0,5.075173815233827,bfd34501407da65c
patch_observer,604,,160,65.2388838344043,32,-9197265028123010048,0.44336056399332335,0.0,0.0,5.075173815233827,fe1f9a0b16f4d0ed
patch_observer,620,,160,65.2388838344043,32,-8881003178070801408,0.4807314210139534,0.0,0.0,5.075173815233827,6637a5df57a57137
patch_observer,634,,160,65.2388838344043,32,-9084542764714998784,0.45606065392011397,0.0,0.0,5.075173815233827,5a917cb718e15eab
patch_observer,639,,160,65.2388838344043,32,-9195096504126580736,0.4612913441869952,0.0,0.0,5.075173815233827,373d2b4c5e4996f0
patch_observer,642,,160,65.2388838344043,32,-9075193880977600512,0.49212751630416374,0.0,0.0,5.075173815233827,d479ad6e365af793
patch_observer,658,,160,65.2388838344043,32,-8925845724919525376,0.5085639988413224,0.0,0.0,5.075173815233827,d0e6104711afa3e6
patch_observer,666,,160,65.2388838344043,32,-9092817898598910976,0.4729819426879839,0.0,0.0,5.075173815233827,6c40539d915fe6f7
patch_observer,669,,160,65.2388838344043,32,-9039486013172540416,0.4460762693296794,0.0,0.0,5.075173815233827,c220c66c4aeaa49f
patch_observer,676,,160,65.2388838344043,32,-9075193880977600512,0.4779486680641657,0.0,0.0,5.075173815233827,fb9c39fd5c455ab4
patch_observer,677,,160,65.2388838344043,32,-8957242906695930880,0.4680214417732598,0.0,0.0,5.075173815233827,159cad441fce21e0
patch_observer,700,,160,65.2388838344043,32,-9092817898598910976,0.49283811761228824,0.0,0.0,5.075173815233827,b94b72a66c7aab53
patch_observer,723,,160,65.2388838344043,32,-9084542764714998784,0.4411241059684376,0.0,0.0,5.075173815233827,6bfb95721f8f2a8a
patch_observer,731,,160,65.2388838344043,32,-9075193880977600512,0.4772232755971741,0.0,0.0,5.075173815233827,e694f5c527566171
patch_observer,751,,160,65.2388838344043,32,-8881003178070801408,0.4695480174591726,0.0,0.0,5.075173815233827,e6db94a13c61dfdf
patch_observer,778,,160,65.2388838344043,32,-9084542764714998784,0.4503276987717636,0.0,0.0,5.075173815233827,d08d81a31907812f
patch_observer,793,,160,65.2388838344043,32,-8903200010826324992,0.4846847899528514,0.0,0.0,5.075173815233827,383960754d30a7de
patch_observer,849,,160,65.2388838344043,32,-9075193880977600512,0.5154467325171419,0.0,0.0,5.075173815233827,9c055c9632581824
patch_observer,888,,160,65.2388838344043,32,-9084542764714998784,0.4586549250807118,0.0,0.0,5.075173815233827,ea839bfc15fd6621
patch_observer,891,,160,65.2388838344043,32,-8925845724919525376,0.5019557770482987,0.0,0.0,5.075173815233827,7ce3063b12ab3449
patch_observer,893,,160,65.2388838344043,32,-9195096504126580736,0.43931780882772853,0.0,0.0,5.075173815233827,4954900824d09dd5
patch_observer,919,,160,65.2388838344043,32,-9195096504126580736,0.44271904498426196,0.0,0.0,5.075173815233827,7e13805fec12c5a7
patch_observer,921,,160,65.2388838344043,32,-9165723544554418176,0.4777554173134294,0.0,0.0,5.075173815233827,80b8737ea73046f8
patch_observer,935,,160,65.2388838344043,32,-9084542764714998784,0.4511816944592119,0.0,0.0,5.075173815233827,775c6ba341c697b2
patch_observer,938,,160,65.2388838344043,32,-9075193880977600512,0.5218379036088171,0.0,0.0,5.075173815233827,59696b7be30c4f4e
patch_observer,945,,160,65.2388838344043,32,-9156350618487536640,0.4834535617755432,0.0,0.0,5.075173815233827,36bce15f47c1981d
patch_observer,975,,160,65.2388838344043,32,-9175659193810017280,0.4635454489630515,0.0,0.0,5.075173815233827,3b54c0055bbda0c2
patch_observer,990,,160,65.2388838344043,32,-9084542764714998784,0.444911637000594,0.0,0.0,5.075173815233827,89b2c065c1d42dc6
patch_observer,1000,,160,65.2388838344043,32,-9156350618487536640,0.4853120091651766,0.0,0.0,5.075173815233827,2c9eeb5911749d6f
patch_observer,1049,,160,65.2388838344043,32,-8912119483406152704,0.43672240865826034,0.0,0.0,5.075173815233827,56a0551644c32db7
patch_observer,1052,,160,65.2388838344043,32,-8820261081285504000,0.4642301393603951,0.0,0.0,5.075173815233827,9ee545df90eec982
patch_observer,1064,,160,65.2388838344043,32,-9175659193810017280,0.4717801654515709,0.0,0.0,5.075173815233827,cd23bf078570bab1
patch_observer,1080,,160,65.2388838344043,32,-9213051487716395008,0.4620338766992983,0.0,0.0,5.075173815233827,26674d61a7792185
patch_observer,1090,,160,65.2388838344043,32,-8925845724919525376,0.48704800107680685,0.0,0.0,5.075173815233827,6017d7d040aeb82a
patch_observer,1108,,160,65.2388838344043,32,-9136443178024091648,0.4895518059167169,0.0,0.0,5.075173815233827,359d64227accf4a1
patch_observer,1211,,160,65.2388838344043,32,-9201162379804987392,0.45682823210796386,0.0,0.0,5.075173815233827,c0314d6043416831
patch_observer,1217,,160,65.2388838344043,32,-8792540979837684736,0.4512285845469221,0.0,0.0,5.075173815233827,e564b375741e1111
patch_observer,1219,,160,65.2388838344043,32,-9117231623585718272,0.4576852069736986,0.0,0.0,5.075173815233827,b7d61591d1f911fa
patch_observer,1223,,160,65.2388838344043,32,-8792239850409094144,0.4384279823948814,0.0,0.0,5.075173815233827,799caf7ac5292b75
patch_observer,1260,,160,65.2388838344043,32,-9099413664851006464,0.49535066222815705,0.0,0.0,5.075173815233827,e6c3a05964523771
patch_observer,1269,,160,65.2388838344043,32,-9165723544554418176,0.4358810555946001,0.0,0.0,5.075173815233827,ca6d4f580c7c9c56
patch_observer,1288,,160,65.2388838344043,32,-9156350618487536640,0.48655180261701414,0.0,0.0,5.075173815233827,eae6eb83de15c780
patch_observer,1310,,160,65.2388838344043,32,-8893725210019258368,0.4890192149303305,0.0,0.0,5.075173815233827,7709b682949d700b
patch_observer,1311,,160,65.2388838344043,32,-9222759765212607488,0.47380665179604414,0.0,0.0,5.075173815233827,9af00983ff1c1654
patch_observer,1323,,160,65.2388838344043,32,-8925845724919525376,0.47786361716507636,0.0,0.0,5.075173815233827,d24990529e581c03
patch_observer,1338,,160,65.2388838344043,32,-9195096504126580736,0.454743760758455,0.0,0.0,5.075173815233827,7bb3e6b9e4031a4a
patch_observer,1366,,160,65.2388838344043,32,-9222759765212607488,0.46944222735571556,0.0,0.0,5.075173815233827,010d0694f82acb49
patch_observer,1382,,160,65.2388838344043,32,-8710823956656625664,0.4701218270692514,0.0,0.0,5.075173815233827,8953e0c4c7006385
patch_observer,1393,,160,65.2388838344043,32,-9195096504126580736,0.4440341103372601,0.0,0.0,5.075173815233827,196dbd67df95c1f6
patch_observer,1394,,160,65.2388838344043,32,-9213051487716395008,0.455500360472082,0.0,0.0,5.075173815233827,f0695b3503a915bc
patch_observer,1395,,160,65.2388838344043,32,-8828673964707650560,0.4484365874653804,0.0,0.0,5.075173815233827,1b307d74bc9bd046
patch_observer,1408,,160,65.2388838344043,32,-8916942858690230272,0.4541857941134722,0.0,0.0,5.075173815233827,8e24e3b605ff900c
patch_observer,1413,,160,65.2388838344043,32,-9222759765212607488,0.4538893085229596,0.0,0.0,5.075173815233827,06ebf8ed5162c283
patch_observer,1431,,160,65.2388838344043,32,-9201162379804987392,0.4672901980894087,0.0,0.0,5.075173815233827,08e3fca611cef787
patch_observer,1455,,160,65.2388838344043,32,-9222759765212607488,0.4803605087569456,0.0,0.0,5.075173815233827,1af5e20d35bd226b
patch_observer,1470,,160,65.2388838344043,32,-9213051487716395008,0.4763663814136458,0.0,0.0,5.075173815233827,96e86d245eaed87f
patch_observer,1505,,160,65.2388838344043,32,-8790461059333817344,0.460484751381107,0.0,0.0,5.075173815233827,e623564ec4d11493
patch_observer,1507,,160,65.2388838344043,32,-9144723679178190848,0.4641656963027326,0.0,0.0,5.075173815233827,93d17e851233c121
patch_observer,1511,,160,65.2388838344043,32,-9065022648090648576,0.4405649540229453,0.0,0.0,5.075173815233827,16e1ca95a0e61060
patch_observer,1514,,160,65.2388838344043,32,-9099413664851006464,0.48404385624461943,0.0,0.0,5.075173815233827,5c39a64daf125fa3
patch_observer,1516,,160,65.2388838344043,32,-9195096504126580736,0.45860407325666225,0.0,0.0,5.075173815233827,c40ea3489759ea4b
cap_observer,,0,,,32,,,0.0,0.0,,
cap_observer,,1,,,32,,,0.0,0.0,,
cap_observer,,2,,,32,,,0.0,0.0,,
cap_observer,,3,,,32,,,0.0,0.0,,
