mode,step,cycle,defect_id,birth_trigger,class,holonomy_mode,x,y,z,vx,vy,vz,local_stress_density,nearest_defect_id,nearest_h3_separation,support_overlap_fraction,support_overlap_node_count,contact_event,contact_outcome,support_node_count,render_as_point,render_as_string,render_in_subjective_observer_view
organic_defect_population,3,3,organic_defect_00,repair_hotspot,transposition,5,0.3124983860371592,0.48937323932043647,-0.1276424254399132,-0.007313958920311074,0.01322244536033934,-0.010661971954987562,2.7775254361970583,organic_defect_03,0.4140751049027514,0.0,0,,,8,True,True,True
organic_defect_population,3,3,organic_defect_01,overlap_mismatch,transposition,2,-0.2548339627865847,-0.19031799969857047,0.0754916856662218,-0.016782925143691625,-0.0004958842406962254,0.004805011093787442,2.3668870051058546,organic_defect_07,0.4946675713922553,0.0,0,,,8,True,True,True
organic_defect_population,3,3,organic_defect_02,sector_shear,threecycle,3,0.7920643371192249,0.45028294310649014,0.6895821364121861,0.01225924500122209,0.022330301653145264,-0.02755005630472774,1.707017916583587,organic_defect_00,1.0017662479026508,0.0,0,,,8,True,True,True
organic_defect_population,3,3,organic_defect_03,record_phase_slip,threecycle,3,0.26507008142085003,0.8899479848881116,-0.14322797656019273,-0.008584037921743792,-0.003791382709406627,-0.032586401700493775,2.292668317619251,organic_defect_00,0.4140751049027514,0.0,0,,,8,True,True,True
organic_defect_population,3,3,organic_defect_07,record_phase_slip,threecycle,3,0.016958088305189273,0.22103126050901165,0.0561678756892931,0.019592730615524856,-0.0012872972407447017,0.007177272414986306,2.9124869948218257,organic_defect_00,0.4421939116183694,0.0,0,,,8,True,True,True
organic_defect_population,3,3,organic_defect_15,record_phase_slip,threecycle,4,-0.7718354329258469,-0.48437966890475287,0.853243830372313,-0.009382551358628777,-0.0014793022133926456,-0.011925523046679286,1.3092151894283315,organic_defect_01,0.9860800958645503,0.0,0,,,8,True,True,True
organic_defect_population,4,4,organic_defect_00,repair_hotspot,transposition,5,0.31532440914652093,0.5016817442918311,-0.12997528851907422,0.002826023109361735,0.012308504971394614,-0.0023328630791610225,3.598049414397382,organic_defect_14,0.3984730017072064,0.0,0,,,8,True,True,True
organic_defect_population,4,4,organic_defect_01,overlap_mismatch,transposition,2,-0.27206406529794935,-0.19664358262286596,0.08559394065146465,-0.01723010251136465,-0.006325582924295485,0.010102254985242845,2.903658761286873,organic_defect_07,0.5124018034952477,0.0,0,,,8,True,True,True
organic_defect_population,4,4,organic_defect_02,sector_shear,threecycle,3,0.8087461062624205,0.46279001792380847,0.668219329130158,0.016681769143195666,0.012507074817318355,-0.021362807282028082,2.305069988336505,organic_defect_14,0.7290973215476586,0.0,0,,,8,True,True,True
organic_defect_population,4,4,organic_defect_03,record_phase_slip,threecycle,3,0.2567144549092612,0.8908624701538279,-0.17676118264100604,-0.008355626511588827,0.0009144852657163505,-0.0335332060808133,2.8519013242836913,organic_defect_00,0.40710358600076463,0.0,0,,,8,True,True,True
organic_defect_population,4,4,organic_defect_07,record_phase_slip,threecycle,3,0.030992994618326712,0.2145121667155937,0.06837141124263466,0.01403490631313744,-0.0065190937934179564,0.012203535553341553,3.7479360095546292,organic_defect_14,0.3716660162921477,0.0,0,,,8,True,True,True
organic_defect_population,4,4,organic_defect_14,sector_shear,transposition,2,0.39471403675504746,0.22745296939659307,0.12705538273317682,-0.00751306262327112,0.017642380865822996,-0.017454122223788487,3.6839509783031383,organic_defect_07,0.3716660162921477,0.0,0,,,8,True,True,True
organic_defect_population,4,4,organic_defect_15,record_phase_slip,threecycle,4,-0.7745958197171677,-0.48813109821620493,0.8341317506643205,-0.0027603867913208982,-0.0037514293114520618,-0.019112079707992485,1.5732375527919906,organic_defect_01,0.9546760544214965,0.0,0,,,8,True,True,True
organic_defect_population,5,5,organic_defect_00,repair_hotspot,transposition,5,0.3177560140709899,0.5187516746135794,-0.13664563421620277,0.00243160492446898,0.017069930321748313,-0.006670345697128539,3.5653426643813177,organic_defect_14,0.3970459558173602,0.0,0,,,8,True,True,True
organic_defect_population,5,5,organic_defect_01,overlap_mismatch,transposition,2,-0.29093605299447184,-0.18882772918966195,0.10239225407168162,-0.018871987696522485,0.007815853433204,0.01679831342021697,2.895781671052908,organic_defect_07,0.5126674133745034,0.0,0,,,8,True,True,True
organic_defect_population,5,5,organic_defect_02,sector_shear,threecycle,3,0.8285138055192396,0.4739743896531401,0.6527999699337474,0.019767699256819104,0.011184371729331599,-0.015419359196410526,2.2683031690559243,organic_defect_14,0.7509977100760784,0.0,0,,,8,True,True,True
organic_defect_population,5,5,organic_defect_03,record_phase_slip,threecycle,3,0.2486626483573707,0.897097587031044,-0.21705313239145857,-0.008051806551890495,0.006235116877216074,-0.040291949750452534,2.8074472456815704,organic_defect_00,0.4043816705523277,0.0,0,,,8,True,True,True
organic_defect_population,5,5,organic_defect_07,record_phase_slip,threecycle,3,0.036709928404108125,0.20300481792576505,0.08318566888218604,0.005716933785781411,-0.011507348789828648,0.014814257639551381,3.730069430264121,organic_defect_14,0.35325949906539755,0.0,0,,,8,True,True,True
organic_defect_population,5,5,organic_defect_14,sector_shear,transposition,2,0.3852029965760809,0.23167098419654336,0.10842544378065433,-0.009511040178966557,0.0042180147999502805,-0.018629938952522483,3.676588103006865,organic_defect_07,0.35325949906539755,0.0,0,,,8,True,True,True
organic_defect_population,5,5,organic_defect_15,record_phase_slip,threecycle,4,-0.7712900210216672,-0.487550554894895,0.8129674019691284,0.003305798695500491,0.0005805433213099313,-0.021164348695192167,1.6031822681882872,organic_defect_01,0.9147326005647156,0.0,0,,,8,True,True,True
organic_defect_population,6,6,organic_defect_00,repair_hotspot,transposition,5,0.3239974638372268,0.5371192526041986,-0.15028619568517781,0.006241449766236875,0.018367577990619176,-0.013640561468975035,3.49520901267757,organic_defect_14,0.4103821129822898,0.0,0,,,8,True,True,True
organic_defect_population,6,6,organic_defect_01,overlap_mismatch,transposition,2,-0.30241182612743306,-0.18292690995757674,0.11825911762379762,-0.011475773132961227,0.005900819232085206,0.015866863552116008,2.9046116933515824,organic_defect_07,0.500857465782411,0.0,0,,,8,True,True,True
organic_defect_population,6,6,organic_defect_02,sector_shear,threecycle,3,0.8485902250646755,0.48620850639605295,0.6446651590095719,0.02007641954543588,0.012234116742912835,-0.008134810924175591,2.210871556843654,organic_defect_14,0.7832060234900542,0.0,0,,,8,True,True,True
organic_defect_population,6,6,organic_defect_03,record_phase_slip,threecycle,3,0.23470347781064596,0.9124078803261697,-0.25283673774244975,-0.013959170546724735,0.015310293295125642,-0.035783605350991204,2.732279834184594,organic_defect_00,0.41276782239815446,0.0,0,,,8,True,True,True
organic_defect_population,6,6,organic_defect_07,record_phase_slip,threecycle,3,0.032728004788581004,0.18652858339552983,0.10139726512247113,-0.003981923615527123,-0.016476234530235234,0.01821159624028509,3.692927149269565,organic_defect_14,0.34342460977643974,0.0,0,,,8,True,True,True
organic_defect_population,6,6,organic_defect_14,sector_shear,transposition,2,0.37132755500852344,0.22547554286645397,0.0921385803558375,-0.0138754415675575,-0.006195441330089391,-0.016286863424816826,3.6490265546716594,organic_defect_07,0.34342460977643974,0.0,0,,,8,True,True,True
organic_defect_population,6,6,organic_defect_15,record_phase_slip,threecycle,4,-0.7627073764382124,-0.48114042162045584,0.7902598574716656,0.008582644583454827,0.006410133274439199,-0.022707544497462828,1.6473823183962315,organic_defect_01,0.8731512999536754,0.0,0,,,8,True,True,True
organic_defect_population,7,7,organic_defect_00,repair_hotspot,transposition,5,0.33531995417220983,0.5577351942490729,-0.16433662815935254,0.011322490334983048,0.020615941644874323,-0.014050432474174722,3.398756456720205,organic_defect_03,0.4263221570454987,0.0,0,,,8,True,True,True
organic_defect_population,7,7,organic_defect_01,overlap_mismatch,transposition,2,-0.30698252661640113,-0.1779730089261931,0.13323616466116822,-0.0045707004889680766,0.004953901031383635,0.014977047037370586,2.9313932347146228,organic_defect_07,0.4780058269813162,0.0,0,,,8,True,True,True
organic_defect_population,7,7,organic_defect_02,sector_shear,threecycle,3,0.8706078898465464,0.4968217589179989,0.6431120748009024,0.0220176647818708,0.010613252521945926,-0.001553084208669509,2.140367267083255,organic_defect_14,0.8233408624610001,0.0,0,,,8,True,True,True
organic_defect_population,7,7,organic_defect_03,record_phase_slip,threecycle,3,0.2232970426473054,0.9305266803163432,-0.2917909437696703,-0.01205585325771712,0.019150382285036818,-0.04117203884561538,2.6359441616253476,organic_defect_00,0.4263221570454987,0.0,0,,,8,True,True,True
organic_defect_population,7,7,organic_defect_07,record_phase_slip,threecycle,3,0.022931923021002387,0.1650297057270626,0.12250423607998545,-0.009796081767578619,-0.021498877668467226,0.02110697095751432,3.6468246394510566,organic_defect_14,0.33717320268809237,0.0,0,,,8,True,True,True
organic_defect_population,7,7,organic_defect_14,sector_shear,transposition,2,0.35235927857830995,0.20895066298138185,0.08165305724723317,-0.018968276430213454,-0.01652487988507212,-0.010485523108604325,3.610429737729659,organic_defect_07,0.33717320268809237,0.0,0,,,8,True,True,True
organic_defect_population,7,7,organic_defect_15,record_phase_slip,threecycle,4,-0.7439660440819089,-0.47568220863246435,0.7667979944593303,0.018741332356303448,0.005458212987991472,-0.0234618630123353,1.7061966837588742,organic_defect_01,0.8301212423097677,0.0,0,,,8,True,True,True
organic_defect_population,8,8,organic_defect_00,repair_hotspot,transposition,5,0.3433443567840798,0.5837481714242521,-0.18507775817949487,0.008024402611869992,0.02601297717517914,-0.020741130020142322,3.277481896429344,organic_defect_03,0.4356873330010207,0.0,0,,,8,True,True,True
organic_defect_population,8,8,organic_defect_01,overlap_mismatch,transposition,2,-0.309528642304288,-0.1654223785873983,0.1467268438439738,-0.002546115687886886,0.012550630338794815,0.013490679182805583,2.9828410300538386,organic_defect_07,0.43977291550175,0.0,0,,,8,True,True,True
organic_defect_population,8,8,organic_defect_02,sector_shear,threecycle,3,0.8965076441158953,0.5055457183606425,0.6450037580459582,0.025899754269348995,0.008723959442643639,0.001891683245055887,2.052094908155104,organic_defect_14,0.8751033971805345,0.0,0,,,8,True,True,True
organic_defect_population,8,8,organic_defect_03,record_phase_slip,threecycle,3,0.21164093840261988,0.950338926443957,-0.3305527765219245,-0.013747472394237804,0.023367010193941808,-0.04571658030208829,2.537666734210268,organic_defect_00,0.4356873330010207,0.0,0,,,8,True,True,True
organic_defect_population,8,8,organic_defect_07,record_phase_slip,threecycle,3,0.00447135183746877,0.1392940974932746,0.14709471020022738,-0.018460571183533617,-0.025735608233788003,0.024590474120241932,3.5969390528534735,organic_defect_14,0.33870075876199723,0.0,0,,,8,True,True,True
organic_defect_population,8,8,organic_defect_14,sector_shear,transposition,2,0.32907750758843174,0.18320194939630252,0.07040829776834216,-0.023281770989878204,-0.02574871358507933,-0.011244759478890998,3.5572827037552015,organic_defect_07,0.33870075876199723,0.0,0,,,8,True,True,True
organic_defect_population,8,8,organic_defect_15,record_phase_slip,threecycle,4,-0.7198392575837615,-0.46502370083932615,0.7417877561159757,0.024126786498147344,0.010658507793138218,-0.025010238343354613,1.7818416668249732,organic_defect_01,0.7865244669489493,0.0,0,,,8,True,True,True
organic_defect_population,9,9,organic_defect_00,repair_hotspot,transposition,5,0.3504320032106733,0.6149753045342027,-0.20741734567548017,0.0070876464265935,0.03122713310995065,-0.022339587495985313,3.14510101456073,organic_defect_03,0.4428932088259199,0.0,0,,,8,True,True,True
organic_defect_population,9,9,organic_defect_01,overlap_mismatch,transposition,2,-0.30431196881772987,-0.15626839121450914,0.15670996563228873,0.005216673486558146,0.00915398737288916,0.009983121788314925,3.0445950914058977,organic_defect_07,0.39794756658206065,0.0,0,,,8,True,True,True
organic_defect_population,9,9,organic_defect_02,sector_shear,threecycle,3,0.9233812863848566,0.5141509517152589,0.6520391829120803,0.026873642268961245,0.008605233354616408,0.007035424866122025,1.956878276680266,organic_defect_14,0.9347550736038212,0.0,0,,,8,True,True,True
organic_defect_population,9,9,organic_defect_03,record_phase_slip,threecycle,3,0.20000018549192541,0.97140637136375,-0.3694628889607904,-0.01485798194958591,0.026889988881613067,-0.049663948088950284,2.442285428715115,organic_defect_00,0.4428932088259199,0.0,0,,,8,True,True,True
organic_defect_population,9,9,organic_defect_07,record_phase_slip,threecycle,3,-0.015857612990227313,0.11391697196806409,0.17163975434949857,-0.02622918280679302,-0.03274250657391273,0.03166892438688933,3.5529721801220386,organic_defect_14,0.34171530037896325,0.0,0,,,8,True,True,True
organic_defect_population,9,9,organic_defect_14,sector_shear,transposition,2,0.30238644604708886,0.15394257776261286,0.06036178460006998,-0.029551671106693725,-0.03239523935636687,-0.011123246351891252,3.502306507088449,organic_defect_07,0.34171530037896325,0.0,0,,,8,True,True,True
organic_defect_population,9,9,organic_defect_15,record_phase_slip,threecycle,4,-0.6892421864880879,-0.45439982858118777,0.7128477381911905,0.030597071095673615,0.010623872258138389,-0.028940017924785184,1.871728773434833,organic_defect_01,0.7424450669790452,0.0,0,,,8,True,True,True
organic_defect_population,10,10,organic_defect_00,repair_hotspot,transposition,5,0.36130963721325554,0.6469022423593711,-0.2330191544154947,0.011081797766121018,0.03252617877987498,-0.026082332503226367,3.9529741336084676,organic_defect_03,0.4546412118763166,0.0,0,,,8,True,True,True
organic_defect_population,10,10,organic_defect_01,overlap_mismatch,transposition,2,-0.2910370210771666,-0.1483189758339483,0.16490561246410865,0.013274947740563278,0.007949415380560836,0.008195646831819918,4.690576805359763,organic_defect_07,0.35076743356392137,0.0,0,,,8,True,True,True
organic_defect_population,10,10,organic_defect_02,sector_shear,threecycle,3,0.9515498729154609,0.5208959598373603,0.6641745431217132,0.028168586530604233,0.006745008122101274,0.012135360209632887,2.454287998269061,organic_defect_14,0.9961236347759757,0.0,0,,,8,True,True,True
organic_defect_population,10,10,organic_defect_03,record_phase_slip,threecycle,3,0.18737619292560795,0.9945399030264891,-0.40775727420565516,-0.0168273566617711,0.030836218105350217,-0.051045125008860805,3.0769493108059542,organic_defect_00,0.4546412118763166,0.0,0,,,8,True,True,True
organic_defect_population,10,10,organic_defect_04,repair_hotspot,transposition,1,-0.32493263397195615,0.18728467174982522,-0.18745595781127128,-0.0016402641639442384,0.022594897450547175,0.014069023304091672,4.369926395373558,organic_defect_07,0.4894320413244097,0.0,0,,,8,True,True,True
organic_defect_population,10,10,organic_defect_07,record_phase_slip,threecycle,3,-0.0402600869461521,0.09124712990222962,0.19532795470673425,-0.03479220760812946,-0.032321880684008236,0.03377382089129565,5.13529817109235,organic_defect_14,0.34590181558917765,0.0,0,,,8,True,True,True
organic_defect_population,10,10,organic_defect_10,sector_shear,transposition,2,0.12378978011673261,-0.25119696854625573,0.2630041633284388,-0.016320993851304765,-0.003759670621110161,0.004490030886339437,4.5547516084268365,organic_defect_07,0.38849491588541235,0.0,0,,,8,True,True,True
organic_defect_population,10,10,organic_defect_14,sector_shear,transposition,2,0.2724977733314798,0.12605312819622141,0.05684918489635057,-0.038806034426743886,-0.03621033795358582,-0.004560592781315428,4.90560778174777,organic_defect_07,0.34590181558917765,0.0,0,,,8,True,True,True
organic_defect_population,10,10,organic_defect_15,record_phase_slip,threecycle,4,-0.6547628198692739,-0.43647128759429465,0.681818504304419,0.034479366618813956,0.017928540986893112,-0.031029233886771444,2.848786325038956,organic_defect_01,0.6970602738076452,0.0,0,,,8,True,True,True
organic_defect_population,11,11,organic_defect_00,repair_hotspot,transposition,5,0.37400510575646534,0.6757025383471931,-0.25739829753252225,0.016114054341861167,0.03655552633050863,-0.030943862816777027,3.786907478283337,organic_defect_03,0.47161072662080683,0.0,0,,,8,True,True,True
organic_defect_population,11,11,organic_defect_01,overlap_mismatch,transposition,2,-0.2603248422401381,-0.14183470251623218,0.17185180584493126,0.030712178837028536,0.006484273317716127,0.006946193380822611,4.7984955810927685,organic_defect_07,0.2976943420415433,0.0,0,,,8,True,True,True
organic_defect_population,11,11,organic_defect_02,sector_shear,threecycle,3,0.9809290488030873,0.525596844963688,0.6849952581510245,0.02937917588762644,0.004700885126327768,0.020820715029311227,2.338584571982798,organic_defect_14,1.057693086693951,0.0,0,,,8,True,True,True
organic_defect_population,11,11,organic_defect_03,record_phase_slip,threecycle,3,0.174590223899488,1.0192229815456832,-0.4400939022368344,-0.01981264501753437,0.03824794754638359,-0.0501075930136385,2.9724336091927652,organic_defect_00,0.47161072662080683,0.0,0,,,8,True,True,True
organic_defect_population,11,11,organic_defect_04,repair_hotspot,transposition,1,-0.3351827223463112,0.21113546723312548,-0.18226905230032436,-0.010250088374355017,0.023850795483300262,0.005186905510946909,4.333777001092576,organic_defect_07,0.50660349100955,0.0,0,,,8,True,True,True
organic_defect_population,11,11,organic_defect_07,record_phase_slip,threecycle,3,-0.06432493348750544,0.07358510392877635,0.21871753671567606,-0.041044792345726694,-0.0301241974362681,0.03989306704950934,5.116265226144802,organic_defect_01,0.2976943420415433,0.0,0,,,8,True,True,True
organic_defect_population,11,11,organic_defect_10,sector_shear,transposition,2,0.10421247794980908,-0.24737183902247742,0.25789784490506495,-0.01957730216692354,0.0038251295237782972,-0.005106318423373826,4.618759606258294,organic_defect_07,0.3677801233663066,0.0,0,,,8,True,True,True
organic_defect_population,11,11,organic_defect_14,sector_shear,transposition,2,0.24742060583768116,0.09730138135650357,0.05860386804996227,-0.047937890076165404,-0.05496227115127624,0.0033542786743015578,4.898524688197495,organic_defect_07,0.35325011695043707,0.0,0,,,8,True,True,True
organic_defect_population,11,11,organic_defect_15,record_phase_slip,threecycle,4,-0.6237457117531172,-0.41768628452489037,0.6572947080722007,0.03818240568447044,0.02312454808146354,-0.030189066406680634,2.991493851192838,organic_defect_01,0.6674586224707438,0.0,0,,,8,True,True,True
organic_defect_population,12,12,organic_defect_00,repair_hotspot,transposition,5,0.3881251894508594,0.7050106094655394,-0.2810393237196827,0.0199849846336487,0.041481436202433865,-0.033460534321171666,3.9748026368146765,organic_defect_03,0.49217538820384155,0.0,0,,,8,True,True,True
organic_defect_population,12,12,organic_defect_01,overlap_mismatch,transposition,2,-0.22239722550880525,-0.14135772170945066,0.1773691385315511,0.05266190565437431,0.0006622804281009436,0.007660730582276138,5.445338488207009,organic_defect_07,0.2509648603875869,0.1036969271871897,1,,,8,True,True,True
organic_defect_population,12,12,organic_defect_02,sector_shear,threecycle,3,1.012770841336291,0.5312571218217851,0.7091256138808626,0.03184179253320371,0.005660276858097164,0.0241303557298381,2.6799158768513225,organic_defect_11,0.9811406936379427,0.0,0,,,8,True,True,True
organic_defect_population,12,12,organic_defect_03,record_phase_slip,threecycle,3,0.16329630357696115,1.0459790102522506,-0.47198585983247426,-0.018214970754679146,0.04315244542936886,-0.05143573341449579,3.098266396619298,organic_defect_00,0.49217538820384155,0.0,0,,,8,True,True,True
organic_defect_population,12,12,organic_defect_04,repair_hotspot,transposition,1,-0.3528180346397114,0.2414005559830584,-0.18181724287348938,-0.01763531229340019,0.030265088749932913,0.0004518094268349945,4.6230564422320795,organic_defect_07,0.5383168433186557,0.0,0,,,8,True,True,True
organic_defect_population,12,12,organic_defect_07,record_phase_slip,threecycle,3,-0.08796205698583014,0.05668992278787455,0.24312179515066937,-0.047900222200161754,-0.034237792547749606,0.04945480788934419,5.711954053834457,organic_defect_01,0.2509648603875869,0.1036969271871897,1,,,8,True,True,True
organic_defect_population,12,12,organic_defect_10,sector_shear,transposition,2,0.07700394538722981,-0.23092339010907617,0.24879308654870766,-0.02720853256257927,0.016448448913401248,-0.009104758356357283,5.481290034954386,organic_defect_01,0.325047817913822,0.0,0,,,8,True,True,True
organic_defect_population,12,12,organic_defect_11,record_phase_slip,transposition,5,0.5303843537859521,-0.19780055049138515,0.45310444462411303,0.005119522377878746,0.010527553471540182,-0.006975410164785845,4.407717967719388,organic_defect_10,0.5064273316677673,0.0,0,,,8,True,True,True
organic_defect_population,12,12,organic_defect_14,sector_shear,transposition,2,0.22397863064088686,0.06766864785888986,0.0642304555911597,-0.05823131264926666,-0.07360953820938738,0.013976790586517709,5.609180652085478,organic_defect_07,0.361652502281868,0.0,0,,,8,True,True,True
organic_defect_population,12,12,organic_defect_15,record_phase_slip,threecycle,4,-0.5910165084701768,-0.40027258283838685,0.6354294788894502,0.0447391575470871,0.023803645218474882,-0.02988865707342557,3.489266225639367,organic_defect_01,0.6428963419097525,0.0,0,,,8,True,True,True
organic_defect_population,13,13,organic_defect_00,repair_hotspot,transposition,5,0.4006669644973279,0.7365758619156634,-0.30171223029927985,0.0180489570450614,0.045425777729064365,-0.029750525860115697,3.80659667117766,organic_defect_03,0.5126781411534046,0.0,0,,,8,True,True,True
organic_defect_population,13,13,organic_defect_01,overlap_mismatch,transposition,2,-0.18508113492999434,-0.14427738468102708,0.1810426491909012,0.0751741709105067,-0.005881731977330771,0.007400376455950665,5.526840318982547,organic_defect_07,0.22022507206570188,0.2134818854796362,2,,,8,True,True,True
organic_defect_population,13,13,organic_defect_02,sector_shear,threecycle,3,1.0472900129659883,0.5387382415122524,0.7366482410982982,0.034843750468198834,0.007551463589963825,0.027781418548542235,2.552642551757529,organic_defect_11,0.9992681960821346,0.0,0,,,8,True,True,True
organic_defect_population,13,13,organic_defect_03,record_phase_slip,threecycle,3,0.1526986041837089,1.0730878044677425,-0.503019855124018,-0.018666637848766838,0.047749046784581604,-0.054662840453507576,2.991003022219724,organic_defect_00,0.5126781411534046,0.0,0,,,8,True,True,True
organic_defect_population,13,13,organic_defect_04,repair_hotspot,transposition,1,-0.37431738181957747,0.2723509821942637,-0.19005988218709258,-0.02454507254251618,0.0353350476282025,-0.009410340611814162,4.491673474344389,organic_defect_07,0.5834418282744336,0.0,0,,,8,True,True,True
organic_defect_population,13,13,organic_defect_07,record_phase_slip,threecycle,3,-0.11044178402355817,0.04049542415684054,0.2682135435713248,-0.05423390820557765,-0.0390703566247403,0.060535591837008816,5.6659057520717955,organic_defect_01,0.22022507206570188,0.2134818854796362,2,,,8,True,True,True
organic_defect_population,13,13,organic_defect_10,sector_shear,transposition,2,0.04951191050446109,-0.2099048968167426,0.23414939931319725,-0.03475124990444381,0.0265683830291721,-0.018510322601208853,5.55166505506346,organic_defect_01,0.2525685203200708,0.09796957028546138,1,,,8,True,True,True
organic_defect_population,13,13,organic_defect_11,record_phase_slip,transposition,5,0.5442158224589236,-0.18754102454098906,0.4482404330672025,0.013831468672971572,0.010259525950396078,-0.004864011556910494,4.353922324869337,organic_defect_10,0.5470773426856504,0.0,0,,,8,True,True,True
organic_defect_population,13,13,organic_defect_14,sector_shear,transposition,2,0.2010806735792831,0.03873484400089064,0.07071861059751168,-0.0709071476347593,-0.08959810241039143,0.02009159872537472,5.60394782962915,organic_defect_10,0.33610977435019557,0.0,0,,,8,True,True,True
organic_defect_population,13,13,organic_defect_15,record_phase_slip,threecycle,4,-0.5606036270082253,-0.38120276683937215,0.6154715863507406,0.046179390262924516,0.02895590397649057,-0.030304373149371323,3.6358836656526385,organic_defect_01,0.6213686785072651,0.0,0,,,8,True,True,True
organic_defect_population,14,14,organic_defect_00,repair_hotspot,transposition,5,0.41742157358602716,0.7663914213645605,-0.32277185050861806,0.024155054750016388,0.042984976078984875,-0.03036157253673108,4.2181119555455355,organic_defect_03,0.5408859678007634,0.0,0,,,8,True,True,True
organic_defect_population,14,14,organic_defect_01,overlap_mismatch,transposition,2,-0.1478093509130919,-0.14804421131039383,0.1834038111956671,0.09853758310153506,-0.009958578635569919,0.006242341315223751,6.28345236132541,organic_defect_10,0.1815379370219585,0.3516502249215768,3,,,8,True,True,True
organic_defect_population,14,14,organic_defect_02,sector_shear,threecycle,3,1.0820721204453523,0.542512453117867,0.7659626307146844,0.03880000401527901,0.004210194150519616,0.03270067621681786,2.8488039468460307,organic_defect_11,1.0122495866873582,0.0,0,,,8,True,True,True
organic_defect_population,14,14,organic_defect_03,record_phase_slip,threecycle,3,0.14091990955830241,1.1015378546095311,-0.5330962139408458,-0.021900752586256875,0.052898689459012084,-0.05592257156595563,3.2688530216887672,organic_defect_00,0.5408859678007634,0.0,0,,,8,True,True,True
organic_defect_population,14,14,organic_defect_04,repair_hotspot,transposition,1,-0.3987465930069095,0.2995784155963371,-0.2029290352733131,-0.033633520942321214,0.037486042611525744,-0.017717924926687157,4.930082780653493,organic_defect_07,0.6332484210711834,0.0,0,,,8,True,True,True
organic_defect_population,14,14,organic_defect_06,sector_shear,threecycle,3,0.2065279237354986,0.3035016773087556,0.2167352855357761,-0.0005727363074895567,0.01105236016677247,-0.024182503176728255,6.165462216966188,organic_defect_14,0.32797804148625603,0.0,0,,,8,True,True,True
organic_defect_population,14,14,organic_defect_07,record_phase_slip,threecycle,3,-0.13408238204353753,0.025671954643782115,0.293141420889268,-0.06659227461117732,-0.04175565066796323,0.07021836124565428,6.396044228158478,organic_defect_01,0.20854200624272323,0.2552071205617028,2,,,8,True,True,True
